host,family,qualification,cpu,unit,parameters,record,raw_sha256,n,mean,stddev,median,q1,q3,p05,p95,minimum,maximum,outliers
crux,batched_conflict,clean,5,TSC_ticks/access,"{""address_list"": ""/tmp/ece592-phase1-uncertainty-hlee58-v1/machines/crux/uncertainty-v1/address-sets/21ce6d84d9f581e017c8575ac400c9c92f888171a83ed89ab7563ff78f737a7b.txt"", ""address_list_sha256"": ""21ce6d84d9f581e017c8575ac400c9c92f888171a83ed89ab7563ff78f737a7b"", ""align"": 0, ""batch"": 512, ""bytes"": 4194304, ""candidate_count"": 8, ""conflict_stride"": 65536, ""extra_args"": [0, ""huge"", ""/tmp/ece592-phase1-uncertainty-hlee58-v1/machines/crux/uncertainty-v1/address-sets/21ce6d84d9f581e017c8575ac400c9c92f888171a83ed89ab7563ff78f737a7b.txt"", -1], ""mode"": ""chase"", ""nodes"": 18, ""offset"": 0, ""order"": ""random"", ""page"": ""huge"", ""repair_interval"": [8, 10], ""repair_repetition"": 0, ""samples"": 1000000, ""scrub_count"": 10, ""seed"": 5923627, ""series"": ""discovery-repair"", ""stride"": 8, ""variant"": 1}",machines/crux/uncertainty-v1/batched_conflict/f9d0b9f96a4f6027/attempt-1788878674397941278/run.json,935f61bf6e9f1fd0e7a58c0f6f73e84b30a5ecab0bb921ec7447b97e8232650d,1000000,18.09088951171875,3.565275228760174,17.916015625,17.873046875,17.953125,17.814453125,18.158203125,17.71875,187.37890625,65333
crux,batched_conflict,clean,3,TSC_ticks/access,"{""address_list"": ""/tmp/ece592-phase1-uncertainty-hlee58-v1/machines/crux/uncertainty-v1/address-sets/681f2a172b54ecad3598922bcba100fefb487675d44ba28fb75f2bd845d717a0.txt"", ""address_list_sha256"": ""681f2a172b54ecad3598922bcba100fefb487675d44ba28fb75f2bd845d717a0"", ""align"": 0, ""batch"": 512, ""bytes"": 4194304, ""candidate_count"": 11, ""conflict_stride"": 32768, ""extra_args"": [0, ""huge"", ""/tmp/ece592-phase1-uncertainty-hlee58-v1/machines/crux/uncertainty-v1/address-sets/681f2a172b54ecad3598922bcba100fefb487675d44ba28fb75f2bd845d717a0.txt"", -1], ""mode"": ""chase"", ""nodes"": 11, ""offset"": 0, ""order"": ""random"", ""page"": ""huge"", ""samples"": 1000000, ""scrub_count"": 0, ""seed"": 5923127, ""series"": ""heldout"", ""stride"": 8, ""variant"": 1}",machines/crux/uncertainty-v1/batched_conflict/fa0c4742b3eea7f5/attempt-1788874521718120729/run.json,15164c5bc79128e88313224c4be160c966e2354282d95e2af28234dd25596eaf,1000000,26.470464677734373,4.585738250826011,26.869140625,26.689453125,27.765625,20.41015625,28.40625,17.404296875,194.169921875,170484
crux,batched_conflict,clean,1,TSC_ticks/access,"{""address_list"": ""/tmp/ece592-phase1-uncertainty-hlee58-v1/machines/crux/uncertainty-v1/address-sets/6c3b6aef0df7890c475ba68fee751c5d41cd0fe6c0f82e734693c0e4aab487c0.txt"", ""address_list_sha256"": ""6c3b6aef0df7890c475ba68fee751c5d41cd0fe6c0f82e734693c0e4aab487c0"", ""align"": 0, ""batch"": 512, ""bytes"": 4194304, ""candidate_count"": 6, ""conflict_stride"": 131072, ""extra_args"": [0, ""huge"", ""/tmp/ece592-phase1-uncertainty-hlee58-v1/machines/crux/uncertainty-v1/address-sets/6c3b6aef0df7890c475ba68fee751c5d41cd0fe6c0f82e734693c0e4aab487c0.txt"", -1], ""mode"": ""chase"", ""nodes"": 16, ""offset"": 0, ""order"": ""random"", ""page"": ""huge"", ""samples"": 1000000, ""scrub_count"": 10, ""seed"": 5922927, ""series"": ""discovery"", ""stride"": 8, ""variant"": 1}",machines/crux/uncertainty-v1/batched_conflict/fa5fccd91464f69d/attempt-1788873968982120835/run.json,044f6960cb74fd36b3cf318aa25840601684ed0997ed2e98659c762f91d7088a,1000000,16.663792955078126,4.708175045859236,17.326171875,14.10546875,17.873046875,13.28125,18.54296875,13.19921875,2562.232421875,3980
crux,batched_conflict,clean,1,TSC_ticks/access,"{""address_list"": ""/tmp/ece592-phase1-uncertainty-hlee58-v1/machines/crux/uncertainty-v1/address-sets/9b58aed8d4852b583b38d5c84875bf6d7bb6a104ac43282c48c7526df94b7ac5.txt"", ""address_list_sha256"": ""9b58aed8d4852b583b38d5c84875bf6d7bb6a104ac43282c48c7526df94b7ac5"", ""align"": 0, ""batch"": 512, ""bytes"": 4194304, ""candidate_count"": 7, ""conflict_stride"": 131072, ""extra_args"": [0, ""huge"", ""/tmp/ece592-phase1-uncertainty-hlee58-v1/machines/crux/uncertainty-v1/address-sets/9b58aed8d4852b583b38d5c84875bf6d7bb6a104ac43282c48c7526df94b7ac5.txt"", -1], ""mode"": ""chase"", ""nodes"": 17, ""offset"": 0, ""order"": ""random"", ""page"": ""huge"", ""samples"": 1000000, ""scrub_count"": 10, ""seed"": 5923027, ""series"": ""heldout"", ""stride"": 8, ""variant"": 1}",machines/crux/uncertainty-v1/batched_conflict/fae09b90ff05f18b/attempt-1788875537950273331/run.json,8da411330032cb0d025de53923cd7c01dc6667bed95914f340381c2889228193,1000000,18.025957935546874,4.331303567145296,17.78125,17.751953125,17.818359375,17.71484375,19.126953125,17.666015625,1803.833984375,99015
crux,batched_conflict,clean,7,TSC_ticks/access,"{""address_list"": ""/tmp/ece592-phase1-uncertainty-hlee58-v1/machines/crux/uncertainty-v1/address-sets/8b4ea4853dbeb5d9847e1051cd84e970b991498768777c6ff73c834082346409.txt"", ""address_list_sha256"": ""8b4ea4853dbeb5d9847e1051cd84e970b991498768777c6ff73c834082346409"", ""align"": 0, ""batch"": 512, ""bytes"": 4194304, ""candidate_count"": 24, ""conflict_stride"": 16384, ""extra_args"": [0, ""huge"", ""/tmp/ece592-phase1-uncertainty-hlee58-v1/machines/crux/uncertainty-v1/address-sets/8b4ea4853dbeb5d9847e1051cd84e970b991498768777c6ff73c834082346409.txt"", -1], ""mode"": ""chase"", ""nodes"": 24, ""offset"": 0, ""order"": ""random"", ""page"": ""huge"", ""samples"": 1000000, ""scrub_count"": 0, ""seed"": 5922927, ""series"": ""discovery"", ""stride"": 8, ""variant"": 1}",machines/crux/uncertainty-v1/batched_conflict/fc07b7c8c9c1a574/attempt-1788872988319472787/run.json,9fb31f418a713be816ffa681be5221f8fe2a74e90d8a861333c66eefc96824c7,1000000,28.5893407890625,5.099488382931989,28.505859375,26.9453125,29.3671875,25.130859375,31.505859375,21.44921875,202.109375,12403
crux,batched_conflict,clean,3,TSC_ticks/access,"{""address_list"": ""/tmp/ece592-phase1-uncertainty-hlee58-v1/machines/crux/uncertainty-v1/address-sets/95980afb11bf7457cf716a80b69011fc2a6d3e0d1e646a06f787c5d2d67bb723.txt"", ""address_list_sha256"": ""95980afb11bf7457cf716a80b69011fc2a6d3e0d1e646a06f787c5d2d67bb723"", ""align"": 0, ""batch"": 512, ""bytes"": 4194304, ""candidate_count"": 24, ""conflict_stride"": 16384, ""extra_args"": [0, ""huge"", ""/tmp/ece592-phase1-uncertainty-hlee58-v1/machines/crux/uncertainty-v1/address-sets/95980afb11bf7457cf716a80b69011fc2a6d3e0d1e646a06f787c5d2d67bb723.txt"", -1], ""mode"": ""chase"", ""nodes"": 34, ""offset"": 0, ""order"": ""random"", ""page"": ""huge"", ""samples"": 1000000, ""scrub_count"": 10, ""seed"": 5922927, ""series"": ""discovery"", ""stride"": 8, ""variant"": 1}",machines/crux/uncertainty-v1/batched_conflict/fd56bcb40faea2f8/attempt-1788873617170137509/run.json,54a4e36c1d7d59b67fff772980d2c59e6ff927558e68e5413dfe8a4b5bc7abc3,1000000,21.495535185546874,4.138104611474224,21.361328125,20.244140625,22.4609375,19.697265625,22.755859375,17.345703125,183.134765625,5557
crux,batched_conflict,clean,3,TSC_ticks/access,"{""address_list"": ""/tmp/ece592-phase1-uncertainty-hlee58-v1/machines/crux/uncertainty-v1/address-sets/4ebba2e5e6ae3f124b3ed439979a8b86b9445e071ac59e352955c7d8940f2f53.txt"", ""address_list_sha256"": ""4ebba2e5e6ae3f124b3ed439979a8b86b9445e071ac59e352955c7d8940f2f53"", ""align"": 0, ""batch"": 512, ""bytes"": 4194304, ""candidate_count"": 10, ""conflict_stride"": 65536, ""extra_args"": [0, ""huge"", ""/tmp/ece592-phase1-uncertainty-hlee58-v1/machines/crux/uncertainty-v1/address-sets/4ebba2e5e6ae3f124b3ed439979a8b86b9445e071ac59e352955c7d8940f2f53.txt"", -1], ""mode"": ""chase"", ""nodes"": 10, ""offset"": 0, ""order"": ""random"", ""page"": ""huge"", ""samples"": 1000000, ""scrub_count"": 0, ""seed"": 5923027, ""series"": ""heldout"", ""stride"": 8, ""variant"": 1}",machines/crux/uncertainty-v1/batched_conflict/fd7de95834e1f859/attempt-1788874568524493617/run.json,acbd2d10d076d030f4e60c1d62be610a030cb670acd76b3b2061bbc195e44d73,1000000,32.04593897460938,4.194942561716215,31.787109375,31.7421875,31.83203125,31.6953125,32.150390625,7.0,255.87109375,66877
crux,batched_conflict,clean,3,TSC_ticks/access,"{""address_list"": ""/tmp/ece592-phase1-uncertainty-hlee58-v1/machines/crux/uncertainty-v1/address-sets/755ef84d90647f51729521000c4879b8f59d5c465dce8c54acb1cdbdfc1dcd00.txt"", ""address_list_sha256"": ""755ef84d90647f51729521000c4879b8f59d5c465dce8c54acb1cdbdfc1dcd00"", ""align"": 0, ""batch"": 512, ""bytes"": 4194304, ""candidate_count"": 9, ""conflict_stride"": 32768, ""extra_args"": [0, ""huge"", ""/tmp/ece592-phase1-uncertainty-hlee58-v1/machines/crux/uncertainty-v1/address-sets/755ef84d90647f51729521000c4879b8f59d5c465dce8c54acb1cdbdfc1dcd00.txt"", -1], ""mode"": ""chase"", ""nodes"": 9, ""offset"": 0, ""order"": ""random"", ""page"": ""huge"", ""samples"": 1000000, ""scrub_count"": 0, ""seed"": 5923127, ""series"": ""heldout"", ""stride"": 8, ""variant"": 1}",machines/crux/uncertainty-v1/batched_conflict/fde492d31374bbf8/attempt-1788874532229791395/run.json,f43c53f822ecf673209762ce3a003c0bf7d6bbc2ab86cb0cb96e8fdcda718ec8,1000000,5.60740447265625,1.7122699153556649,5.564453125,5.509765625,5.623046875,5.4375,5.6953125,5.23046875,162.171875,12759
crux,batched_conflict,clean,3,TSC_ticks/access,"{""address_list"": ""/tmp/ece592-phase1-uncertainty-hlee58-v1/machines/crux/uncertainty-v1/address-sets/2916900f1410c35b7001b3b16d1e196b0b6701ec68dcc69c3e233dd0584077e2.txt"", ""address_list_sha256"": ""2916900f1410c35b7001b3b16d1e196b0b6701ec68dcc69c3e233dd0584077e2"", ""align"": 0, ""batch"": 512, ""bytes"": 4194304, ""candidate_count"": 23, ""conflict_stride"": 16384, ""extra_args"": [0, ""huge"", ""/tmp/ece592-phase1-uncertainty-hlee58-v1/machines/crux/uncertainty-v1/address-sets/2916900f1410c35b7001b3b16d1e196b0b6701ec68dcc69c3e233dd0584077e2.txt"", -1], ""mode"": ""chase"", ""nodes"": 33, ""offset"": 0, ""order"": ""random"", ""page"": ""huge"", ""samples"": 1000000, ""scrub_count"": 10, ""seed"": 5923127, ""series"": ""heldout"", ""stride"": 8, ""variant"": 1}",machines/crux/uncertainty-v1/batched_conflict/fe0a5a7fc3a5148d/attempt-1788875002490526257/run.json,fcefdafc2e5a7d437d007f0837decc87c115e0789f4942368d52b06cd1833164,1000000,20.507700537109375,3.314488093365627,20.677734375,19.728515625,20.89453125,19.318359375,21.13671875,16.61328125,196.45703125,6905
crux,batched_conflict,clean,3,TSC_ticks/access,"{""address_list"": ""/tmp/ece592-phase1-uncertainty-hlee58-v1/machines/crux/uncertainty-v1/address-sets/7a905b68fa0e39b1f64466bffe3ae72e70464d90c19b155682a8a72736133484.txt"", ""address_list_sha256"": ""7a905b68fa0e39b1f64466bffe3ae72e70464d90c19b155682a8a72736133484"", ""align"": 0, ""batch"": 512, ""bytes"": 4194304, ""candidate_count"": 8, ""conflict_stride"": 32768, ""extra_args"": [0, ""huge"", ""/tmp/ece592-phase1-uncertainty-hlee58-v1/machines/crux/uncertainty-v1/address-sets/7a905b68fa0e39b1f64466bffe3ae72e70464d90c19b155682a8a72736133484.txt"", -1], ""mode"": ""chase"", ""nodes"": 8, ""offset"": 0, ""order"": ""random"", ""page"": ""huge"", ""samples"": 1000000, ""scrub_count"": 0, ""seed"": 5923027, ""series"": ""heldout"", ""stride"": 8, ""variant"": 1}",machines/crux/uncertainty-v1/batched_conflict/fe6e465bbccfcb2f/attempt-1788874453136143217/run.json,7c057d505d7b50fcfc5e52ca5abf13cd9d9c8cd85abe96b953c1e4f7ff1be996,1000000,2.73833863671875,1.5744125373398434,2.705078125,2.701171875,2.708984375,2.697265625,2.712890625,2.685546875,154.439453125,27608
crux,batched_conflict,clean,1,TSC_ticks/access,"{""address_list"": ""/tmp/ece592-phase1-uncertainty-hlee58-v1/machines/crux/uncertainty-v1/address-sets/e47d9105a9dc9f00189194537ddbf73f37d26a67b0cb50bd79458f940f88d712.txt"", ""address_list_sha256"": ""e47d9105a9dc9f00189194537ddbf73f37d26a67b0cb50bd79458f940f88d712"", ""align"": 0, ""batch"": 512, ""bytes"": 26742784, ""candidate_count"": 48, ""conflict_stride"": 524288, ""extra_args"": [0, ""huge"", ""/tmp/ece592-phase1-uncertainty-hlee58-v1/machines/crux/uncertainty-v1/address-sets/e47d9105a9dc9f00189194537ddbf73f37d26a67b0cb50bd79458f940f88d712.txt"", -1], ""mode"": ""chase"", ""nodes"": 58, ""offset"": 0, ""order"": ""random"", ""page"": ""huge"", ""samples"": 1000000, ""scrub_count"": 10, ""seed"": 5922927, ""series"": ""discovery"", ""stride"": 8, ""variant"": 1}",machines/crux/uncertainty-v1/batched_conflict/fec35c0a8cde6338/attempt-1788874103254861041/run.json,e0fe0ff3f32b21dd484658e2dd1af1da716d211799186ba7b73a9aa0931f2f63,1000000,29.286178513671874,4.34622405289743,29.056640625,28.916015625,29.146484375,28.71875,29.33203125,28.537109375,200.830078125,32087
crux,batched_conflict,clean,3,TSC_ticks/access,"{""address_list"": ""/tmp/ece592-phase1-uncertainty-hlee58-v1/machines/crux/uncertainty-v1/address-sets/0a3f62241cdb68ba94d203040c437c20e18292abd6f6d02b44bdfb20b8331811.txt"", ""address_list_sha256"": ""0a3f62241cdb68ba94d203040c437c20e18292abd6f6d02b44bdfb20b8331811"", ""align"": 0, ""batch"": 512, ""bytes"": 4194304, ""candidate_count"": 12, ""conflict_stride"": 32768, ""extra_args"": [0, ""huge"", ""/tmp/ece592-phase1-uncertainty-hlee58-v1/machines/crux/uncertainty-v1/address-sets/0a3f62241cdb68ba94d203040c437c20e18292abd6f6d02b44bdfb20b8331811.txt"", -1], ""mode"": ""chase"", ""nodes"": 12, ""offset"": 0, ""order"": ""random"", ""page"": ""huge"", ""samples"": 1000000, ""scrub_count"": 0, ""seed"": 5923027, ""series"": ""heldout"", ""stride"": 8, ""variant"": 1}",machines/crux/uncertainty-v1/batched_conflict/fed4eeb841116084/attempt-1788874467208712598/run.json,991344e14677e46a0f8c43bc50f664ff4a82e08234ba59d14011c39e63eaeccf,1000000,27.66491162890625,5.037075639845163,27.123046875,25.205078125,30.48828125,21.79296875,30.7421875,21.314453125,205.267578125,4352
crux,capacity_matched,clean,5,TSC_ticks/access,"{""address_list"": ""-"", ""align"": 0, ""batch"": 512, ""bytes"": 15204352, ""extra_args"": [0, ""base"", ""-"", -1], ""mode"": ""chase"", ""offset"": 0, ""order"": ""random"", ""page"": ""base"", ""repair_interval"": [13631488, 15204352], ""repair_repetition"": 0, ""samples"": 1000000, ""seed"": 5923327, ""series"": ""matched-pair"", ""stride"": 64}",machines/crux/uncertainty-v1/capacity_matched/02162e4d2ff7438f/attempt-1788879245311995136/run.json,21577a4b45d54204910b3894e74a14049722971ae5547e6196d6e23301fef1f4,1000000,189.66442500976564,16.37084965495019,187.646484375,185.201171875,190.4140625,181.923828125,197.09375,167.09375,1904.4609375,44855
crux,capacity_matched,clean,5,TSC_ticks/access,"{""address_list"": ""-"", ""align"": 0, ""batch"": 512, ""bytes"": 7340032, ""extra_args"": [0, ""base"", ""-"", -1], ""mode"": ""chase"", ""offset"": 0, ""order"": ""random"", ""page"": ""base"", ""repair_interval"": [7340032, 8912896], ""repair_repetition"": 0, ""samples"": 1000000, ""seed"": 5923327, ""series"": ""matched-pair"", ""stride"": 64}",machines/crux/uncertainty-v1/capacity_matched/05b51b0cd3fa525f/attempt-1788878882921830620/run.json,43eccc04f06b55848ea53e4dd8cf644d14e455261b1780a818b3860a56266d53,1000000,63.811338166015624,11.663500700393945,61.56640625,58.306640625,65.87890625,54.455078125,80.109375,44.0859375,452.060546875,63309
crux,capacity_matched,clean,5,TSC_ticks/access,"{""address_list"": ""-"", ""align"": 0, ""batch"": 512, ""bytes"": 8912896, ""extra_args"": [0, ""base"", ""-"", -1], ""mode"": ""chase"", ""offset"": 0, ""order"": ""random"", ""page"": ""base"", ""repair_interval"": [8912896, 9306112], ""repair_repetition"": 0, ""samples"": 1000000, ""seed"": 5923327, ""series"": ""matched-pair"", ""stride"": 64}",machines/crux/uncertainty-v1/capacity_matched/06f7b7468de3fd5c/attempt-1788879063026263655/run.json,3dc60953521ecb7c827264351639255de3c14f70c38ee2225395b6d9bd192d92,1000000,142.793958375,15.571958622358833,140.640625,136.513671875,145.703125,130.859375,156.767578125,112.923828125,625.591796875,34594
crux,capacity_matched,clean,5,TSC_ticks/access,"{""address_list"": ""-"", ""align"": 0, ""batch"": 512, ""bytes"": 10485760, ""extra_args"": [0, ""base"", ""-"", -1], ""mode"": ""chase"", ""offset"": 0, ""order"": ""random"", ""page"": ""base"", ""repair_interval"": [10092544, 10485760], ""repair_repetition"": 0, ""samples"": 1000000, ""seed"": 5923327, ""series"": ""matched-pair"", ""stride"": 64}",machines/crux/uncertainty-v1/capacity_matched/2e8f3ad7f20038b6/attempt-1788879095467589366/run.json,6405635d1481333db7fd8b891c01e929e3212e93a76b67c10b02b3627e4d406b,1000000,168.30151840234376,16.101478126179856,166.396484375,163.140625,169.97265625,158.61328125,177.65625,145.697265625,871.3828125,35508
crux,capacity_matched,clean,5,TSC_ticks/access,"{""address_list"": ""-"", ""align"": 0, ""batch"": 512, ""bytes"": 8126464, ""extra_args"": [0, ""base"", ""-"", -1], ""mode"": ""chase"", ""offset"": 0, ""order"": ""random"", ""page"": ""base"", ""repair_interval"": [7340032, 8912896], ""repair_repetition"": 0, ""samples"": 1000000, ""seed"": 5923327, ""series"": ""matched-refinement"", ""stride"": 64}",machines/crux/uncertainty-v1/capacity_matched/6e94ad6eee4529a6/attempt-1788878948074656157/run.json,0809887a5e9521aa89f8f863f99a228bda51b805f58d318bfa8ae48cb77b7973,1000000,114.21856143164062,15.343996888356022,111.8671875,106.580078125,118.2890625,100.0234375,133.396484375,83.771484375,723.9296875,37774
crux,capacity_matched,clean,5,TSC_ticks/access,"{""address_list"": ""-"", ""align"": 0, ""batch"": 512, ""bytes"": 7733248, ""extra_args"": [0, ""base"", ""-"", -1], ""mode"": ""chase"", ""offset"": 0, ""order"": ""random"", ""page"": ""base"", ""repair_interval"": [7340032, 8912896], ""repair_repetition"": 0, ""samples"": 1000000, ""seed"": 5923327, ""series"": ""matched-refinement"", ""stride"": 64}",machines/crux/uncertainty-v1/capacity_matched/6f395603c415447e/attempt-1788879007918608538/run.json,67e7cf3ce99f07173516c142f48cc0fc2bc1181ee1d8cfb7086e6114999d4817,1000000,76.63620672460938,12.905625685343045,74.25,70.115234375,79.625,65.169921875,95.18564453124986,52.021484375,680.49609375,56000
crux,capacity_matched,clean,5,TSC_ticks/access,"{""address_list"": ""-"", ""align"": 0, ""batch"": 512, ""bytes"": 9306112, ""extra_args"": [0, ""base"", ""-"", -1], ""mode"": ""chase"", ""offset"": 0, ""order"": ""random"", ""page"": ""base"", ""repair_interval"": [8912896, 9306112], ""repair_repetition"": 0, ""samples"": 1000000, ""seed"": 5923327, ""series"": ""matched-pair"", ""stride"": 64}",machines/crux/uncertainty-v1/capacity_matched/7f6c5b728abb8237/attempt-1788879028736659832/run.json,3e3e61db5b5fe489a64c3bbed88dc40024b2a2a7533e600a0bbc0f316900a33f,1000000,153.97885452539063,15.83396548672727,151.8984375,148.248046875,156.208984375,143.302734375,165.732421875,128.41015625,875.5390625,36194
crux,capacity_matched,clean,5,TSC_ticks/access,"{""address_list"": ""-"", ""align"": 0, ""batch"": 512, ""bytes"": 16777216, ""extra_args"": [0, ""base"", ""-"", -1], ""mode"": ""chase"", ""offset"": 0, ""order"": ""random"", ""page"": ""base"", ""repair_interval"": [15204352, 16777216], ""repair_repetition"": 0, ""samples"": 1000000, ""seed"": 5923327, ""series"": ""matched-pair"", ""stride"": 64}",machines/crux/uncertainty-v1/capacity_matched/855cf627d2238db5/attempt-1788879324225961321/run.json,3fed5f00d3aa9653cb6b8af3b5ece649f9239c93cf4173536e6804d38ccbd8f2,1000000,192.89912364453124,17.098637373704438,190.703125,188.201171875,193.513671875,184.845703125,200.62890625,173.583984375,767.00390625,45365
crux,capacity_matched,clean,5,TSC_ticks/access,"{""address_list"": ""-"", ""align"": 0, ""batch"": 512, ""bytes"": 8912896, ""extra_args"": [0, ""base"", ""-"", -1], ""mode"": ""chase"", ""offset"": 0, ""order"": ""random"", ""page"": ""base"", ""repair_interval"": [7340032, 8912896], ""repair_repetition"": 0, ""samples"": 1000000, ""seed"": 5923327, ""series"": ""matched-refinement"", ""stride"": 64}",machines/crux/uncertainty-v1/capacity_matched/877c27a91cdb26bb/attempt-1788878975066394894/run.json,d68d2d770c946912c1e6d163f6c4dd08efc69550955e5df639117ed9d728d42d,1000000,145.1916440234375,15.625037745074842,143.03515625,139.10546875,147.71533203125,134.017578125,158.21875,117.0390625,630.9296875,36264
crux,capacity_matched,clean,5,TSC_ticks/access,"{""address_list"": ""-"", ""align"": 0, ""batch"": 512, ""bytes"": 8519680, ""extra_args"": [0, ""base"", ""-"", -1], ""mode"": ""chase"", ""offset"": 0, ""order"": ""random"", ""page"": ""base"", ""repair_interval"": [7340032, 8912896], ""repair_repetition"": 0, ""samples"": 1000000, ""seed"": 5923327, ""series"": ""matched-refinement"", ""stride"": 64}",machines/crux/uncertainty-v1/capacity_matched/899bf1abed3a1375/attempt-1788878901403507689/run.json,e87d4bc2dc2c8984b22dadaaec0f09859bb1fad9ef02acfb969dbcf7fc010b17,1000000,133.77391655273436,15.15884113708624,131.7109375,127.349609375,136.802734375,121.66015625,148.552734375,105.0,1796.671875,36060
crux,capacity_matched,clean,5,TSC_ticks/access,"{""address_list"": ""-"", ""align"": 0, ""batch"": 512, ""bytes"": 12058624, ""extra_args"": [0, ""base"", ""-"", -1], ""mode"": ""chase"", ""offset"": 0, ""order"": ""random"", ""page"": ""base"", ""repair_interval"": [12058624, 13631488], ""repair_repetition"": 0, ""samples"": 1000000, ""seed"": 5923327, ""series"": ""matched-pair"", ""stride"": 64}",machines/crux/uncertainty-v1/capacity_matched/8dcaf5ce93cb3032/attempt-1788879207153995218/run.json,e3a941dd33ada11215ef8d82bdc7abb347002ad877f0f3949debea01bf579cd7,1000000,178.9491096855469,16.195579429425244,177.025390625,174.201171875,180.0390625,170.39453125,186.857421875,158.8125,642.6953125,38962
crux,capacity_matched,clean,5,TSC_ticks/access,"{""address_list"": ""-"", ""align"": 0, ""batch"": 512, ""bytes"": 4194304, ""extra_args"": [0, ""base"", ""-"", -1], ""mode"": ""chase"", ""offset"": 0, ""order"": ""random"", ""page"": ""base"", ""repair_interval"": [4194304, 5767168], ""repair_repetition"": 0, ""samples"": 1000000, ""seed"": 5923327, ""series"": ""matched-pair"", ""stride"": 64}",machines/crux/uncertainty-v1/capacity_matched/9d010a7a9a94a4aa/attempt-1788878836673774259/run.json,c94b0a84cd142eae2f50cad679bf02bb2a2164347cf16507de3a7fb53cfaf336,1000000,32.63919824023438,5.075023468242294,32.2421875,32.064453125,32.470703125,31.84765625,33.1328125,31.48046875,510.669921875,53868
crux,capacity_matched,clean,5,TSC_ticks/access,"{""address_list"": ""-"", ""align"": 0, ""batch"": 512, ""bytes"": 7340032, ""extra_args"": [0, ""base"", ""-"", -1], ""mode"": ""chase"", ""offset"": 0, ""order"": ""random"", ""page"": ""base"", ""repair_interval"": [7340032, 8912896], ""repair_repetition"": 0, ""samples"": 1000000, ""seed"": 5923327, ""series"": ""matched-refinement"", ""stride"": 64}",machines/crux/uncertainty-v1/capacity_matched/a0b12dc950f22239/attempt-1788878931385024588/run.json,d8a1641fbddeab37d5fb2c933e6330af2216ae52d49a246637b5b5d3fcd23265,1000000,55.01218376757812,10.403572538168458,53.12890625,50.62890625,56.333984375,47.580078125,67.783203125,39.9296875,610.712890625,65534
crux,capacity_matched,clean,5,TSC_ticks/access,"{""address_list"": ""-"", ""align"": 0, ""batch"": 512, ""bytes"": 8912896, ""extra_args"": [0, ""base"", ""-"", -1], ""mode"": ""chase"", ""offset"": 0, ""order"": ""random"", ""page"": ""base"", ""repair_interval"": [7340032, 8912896], ""repair_repetition"": 0, ""samples"": 1000000, ""seed"": 5923327, ""series"": ""matched-pair"", ""stride"": 64}",machines/crux/uncertainty-v1/capacity_matched/c0a995352d60c8fc/attempt-1788878849753273925/run.json,1031d4e9dce695d94787c1691f78f99bcb9258d3a33355914d7bdefb1979ca6a,1000000,146.93990872265624,15.879707920778017,144.84765625,140.873046875,149.42578125,135.666015625,159.58984375,121.1015625,615.57421875,35045
crux,capacity_matched,clean,5,TSC_ticks/access,"{""address_list"": ""-"", ""align"": 0, ""batch"": 512, ""bytes"": 13631488, ""extra_args"": [0, ""base"", ""-"", -1], ""mode"": ""chase"", ""offset"": 0, ""order"": ""random"", ""page"": ""base"", ""repair_interval"": [12058624, 13631488], ""repair_repetition"": 0, ""samples"": 1000000, ""seed"": 5923327, ""series"": ""matched-pair"", ""stride"": 64}",machines/crux/uncertainty-v1/capacity_matched/c1fa944c00dca311/attempt-1788879168051344932/run.json,0adc761d8dec2ccebd9d3956026ee964fab830e0d05128b38799738bb8e13689,1000000,184.62386731445312,16.771534315952564,182.6328125,180.01171875,185.40625,176.1796875,192.59375,115.29296875,1885.71484375,47531
crux,capacity_matched,clean,5,TSC_ticks/access,"{""address_list"": ""-"", ""align"": 0, ""batch"": 512, ""bytes"": 33554432, ""extra_args"": [0, ""base"", ""-"", -1], ""mode"": ""chase"", ""offset"": 0, ""order"": ""random"", ""page"": ""base"", ""repair_interval"": [16777216, 33554432], ""repair_repetition"": 0, ""samples"": 1000000, ""seed"": 5923327, ""series"": ""matched-pair"", ""stride"": 64}",machines/crux/uncertainty-v1/capacity_matched/c8e5a44f47fbf8a9/attempt-1788879404471900440/run.json,6a93a9fb28ae7b61bace9b38464fed35c2e6930dfca1220d8f3daceadbdcb575,1000000,215.23213552148437,17.28796140993825,213.123046875,211.123046875,215.158203125,208.275390625,221.7578125,198.435546875,1966.724609375,55563
crux,capacity_matched,clean,5,TSC_ticks/access,"{""address_list"": ""-"", ""align"": 0, ""batch"": 512, ""bytes"": 15204352, ""extra_args"": [0, ""base"", ""-"", -1], ""mode"": ""chase"", ""offset"": 0, ""order"": ""random"", ""page"": ""base"", ""repair_interval"": [15204352, 16777216], ""repair_repetition"": 0, ""samples"": 1000000, ""seed"": 5923327, ""series"": ""matched-pair"", ""stride"": 64}",machines/crux/uncertainty-v1/capacity_matched/d7536c64bc6e8c76/attempt-1788879364659606137/run.json,09685ba7b9c8e9ea15053005bf967cb7722e85ac4a1b5358df7530aa2e9e9c6e,1000000,189.3065314375,16.630973861038203,187.232421875,184.791015625,189.94921875,181.447265625,196.568359375,169.41015625,950.7265625,44708
